project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24002145,TADIPATRI BYPASS (KM 0+000 TO KM 11/2023 6+285) OF 4-LANE ON NH-67 IN ANANTAPURAMU,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,,159.66,,159.66,32.76,2026-03,,2026-03,27.0,ongoing_census,2024-08
N24002146,KURNOOL/KADAPA BORDER- 11/2023 JAMMALAMADUGU SECTION OF NH- 167K I.E. DESIGN CH. KM 248+010 TO KM 269+900,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-11,292.63,,292.63,0.0,2025-11,,2025-11,0.0,ongoing_census,2024-08
N24002147,DORNALA TO KUNTA JUNCTION FROM 12/2022 DESIGN CHAINAGE KM 244+000 TO 267+990 SECTION OF NH-765 (PACKAGE- 2),ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,,244.83,,244.83,34.83,2024-01,,2026-03,14.35,ongoing_census,2024-08
N24002148,PADERU BYPASS (KM 0+000 TO KM 13+000) OF 2- LANE WITH PAVED SHOULDER ON NH-516E,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,,244.43,,244.43,0.0,,,2026-02,0.0,ongoing_census,2024-08
N24002149,DAVUALAPALLY TO MALLAPALEM SECTION {DESIGN CH. KM 133+922 TO KM 154+216 (EXISTING CH. KM 133+922 TO,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2024-01,393.61,,393.61,41.66,,,2026-02,0.0,ongoing_census,2024-08
N24000282,REHABILITATION AND UPGRADATION OF EXISTING NH-565 FROM KM.86.057 TO 133.922 OF NAGARJUNASAGAR DAM T,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2014-01,195.45,,385.97,294.95,,,2024-05,97.0,ongoing_census,2024-08
N24000301,REHABILITATION AND UPGRADATION OF NH-219 FROM KM 58-600 TO KM 140- 750 IN THE STATE OF ANDHRA PRADES,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,May-21) (N.A.,2015-03,271.45,,271.45,238.23,,2021-05,2021-05,100.0,ongoing_census,2024-08
N24000422,REHABILITATION AND UPGRADATION OF NH-42 FROM KM 4-350 TO KM 75-600,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2015-03,309.01,,309.01,0.0,,2017-08,2018-05,100.0,ongoing_census,2024-08
N24000811,CONSTRUCTION OF SIX LANING OF DEDICATED PORT ROAD TO KRISHNAPATNAM PORT (PACKAGE-I) KM 0+000 TO KM 1,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,Dec-22) (N.A.,,314.43,,348.72,85.61,,2022-12,2024-12,63.36,ongoing_census,2024-08
N24000928,FOUR LANING OF 5.122 KM OF 10/2015 NH9(NEW NH 65) FROM KM 269.900(DESIGN CH0.0) TO KM 275/622(DESIGN CH 5.12,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2015-10,333.21,,353.43,342.71,2015-12,2019-12,2021-01,100.0,ongoing_census,2024-08
N24000929,REHABILITATION AND UPGRADATION OF NH219(NEW NH42) FROM KM 244.930 TO 299.775 (MADANAPALLI PUNGANURU,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,Jan-22) (N.A.,2016-09,372.68,,309.37,274.76,,2022-01,2022-02,100.0,ongoing_census,2024-08
N24000931,REHABILITATION AND UPGRADATION 11/2016 OF EXISTING NH-167 FROM KM 14.900 TO KM 70.00 (DESIGN CH.14.900 TO 69,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2016-11,290.15,,236.16,205.02,2017-05,,2024-11,90.0,ongoing_census,2024-08
N24000932,REHABILITATION AND UPGRADATION OF NH-340 FROM KM 0/0 TO KM 60/380 (DESIGN CH. 0/000 TO 60/025 EXCLUD,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,Jul-22) (N.A.,2017-01,319.28,,319.28,241.94,,2022-07,2022-07,100.0,ongoing_census,2024-08
N24000937,REHABILITATION AND UPGRADATION OF NEW NH-544DD FROM DESIGN CHAINAGE KM 56.00 TO 102.20 OF KALYANDURG,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2018-03,289.67,290.0,285.29,254.19,,,2024-08,97.0,ongoing_census,2024-08
N24000963,REHABILITATION AND UPGRADATION OF NH565 FROM EXISTING KM 361.330(DORNALA T JUNCTION) TO KM 420.800(P,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,Dec-21) (386.99,2018-01,418.03,386.99,386.99,365.55,,2021-12,2021-12,100.0,ongoing_census,2024-08
N24000964,CONSTRUCTION OF TIMMAPURAM TO GURJANAPALLE SECTION FROM KM 26.150 TO 41.161 OF NH- 214(NH216)(KAKINAD,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,,350.61,,411.18,457.55,,,2025-05,98.0,ongoing_census,2024-08
N24000969,CONSTRUCTION OF 2L+PS FROM PASARLAPUDI-DHINDI (105/700 TO 127.500 OF NH-214) OF NH-216,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.) (N.A.,2017-01,263.45,,263.45,241.95,,,2025-03,83.5,ongoing_census,2024-08
N24001301,6-LANING OF VIJAYAWADA BYPASS 11/2019 FROM GOLLAPUDI (DESIGN CH. 30+000) TO CHINNAKAKANI (DESIGN CH. 47+881),ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2019-11,1601.1,,1601.1,1163.91,2024-01,,2024-07,75.27,ongoing_census,2024-08
N24001386,REHABILITATION AND UPGRADATION TO 2-LANE WITH PAVED SHOULDERS CONFIGURATION OF PADERU- GONDIGUDA SECT,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.) (N.A.,2020-08,222.61,,222.61,143.53,,,2024-08,76.0,ongoing_census,2024-08
N30000002,POLAVARAM IRRIGATION PROJECT (PPA),WATER RESOURCES,Andhra Pradesh,,2009-02,10151.04,,55548.87,21644.53,,,2024-03,76.88,ongoing_census,2024-08
N04000092,CONSTRUCTION OF NEW GREEN FIELD AIRPORT AT HOLLONGI ITANAGAR ARUNACHAL PRADESH,CIVIL AVIATION,Arunacha L Pradesh,Dec-24) (N.A.,,645.63,,712.15,663.45,,2024-12,2024-12,98.01,ongoing_census,2024-08
180100221,SUBANSIRI LOWER H.E.P (8X250 MW),POWER,Arunacha L Pradesh,NHPC) (N.A.) (N.A.,2003-09,6285.33,,21247.54,21833.13,,,2026-05,93.72,ongoing_census,2024-08
N18000362,DIBANG MULTIPURPOSE PROJECT 2880 MW ARUNACHAL PRADESH,POWER,Arunacha L Pradesh,N.A.) (N.A.,,31876.39,,31876.39,2499.11,,,2032-02,12.56,ongoing_census,2024-08
N24000683,TWO LANING OF JORAM KOLORIANG ROAD (NH 713) ON EPC BASIS FROM DESIGN KM. 138+000 TO KM. 154+036 [EX,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,NHIDCL,2017-02,180.57,244.1,180.57,154.17,,2024-03,2024-11,90.01,ongoing_census,2024-08
N24000685,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDERS OF JORAM KOLORIANG ROAD (NH 713) ON EPC BASIS FROM EXI,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,Nov-23) (N.A.,,167.28,,167.28,144.91,,2023-11,2023-11,100.0,ongoing_census,2024-08
N24000946,CONSTRUCTION OF 2-LANE ROAD WITH PAVED SHOULDERS FROM KM16.00 OF ROING-HUNLI SECTION TO KM 21.500 OF,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,NHIDCL,2017-03,1718.59,1718.59,1718.59,674.32,,2023-12,2025-07,68.62,ongoing_census,2024-08
N24000948,CONSTRUCTION OF 2 LANING OF EXISTING HUNLI-ANINI ROAD ON EPC BASIS FROM DESIGN KM 53.500 TO KM 92.50,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,Mar-23) (568.92,2016-09,568.92,568.92,568.92,508.65,,2023-03,2024-09,99.79,ongoing_census,2024-08
N24000979,TWO-LANING OF HAYULIANG? HAWAI BYPASS ROAD ON EPC BASIS FROM DESIGN KM. 51.825 TO KM. 63.131 EXISTI,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,NHIDCL,2017-01,256.66,,256.66,0.0,,2023-05,2025-03,63.59,ongoing_census,2024-08
N24001244,CONSTRUCTION OF 2-LANING WITH HARD SHOULDERS OF ARROWA- KHUPA-HAYULIANG SECTION OF NH- 113 FROM CH.68.,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,NHIDCL,2020-08,301.06,,301.06,136.35,,2025-02,2025-02,58.77,ongoing_census,2024-08
N24001245,CONSTRUCTION OF 2-LANING WITH HARD SHOULDERS OF DEMWE- BRAHMAKUND SECTION OF NH-13 FROM CH.0.00 KM TO,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,NHIDCL,2020-09,353.9,,353.9,41.82,,2022-10,2024-03,25.38,ongoing_census,2024-08
N24001291,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 77.95 TO KM 117.56 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,N.A.) (N.A.,,421.48,,421.48,365.83,,,2027-03,100.0,ongoing_census,2024-08
N24001292,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 117.56 TO KM 163.59 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,MoRTH,,543.05,,600.0,568.3,,,2027-03,98.99,ongoing_census,2024-08
N24001293,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 206.66 TO KM 247.05 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,N.A.) (N.A.,,486.7,,486.7,474.23,,,2027-03,97.71,ongoing_census,2024-08
N24001297,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 163.59 TO KM 206.66 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,MoRTH,,450.65,,450.65,371.45,,,2027-03,91.27,ongoing_census,2024-08
N24001315,TADADEGE - HENKAR,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,Jun-24) (N.A.,2021-02,550.45,,550.45,113.92,,2024-06,2024-09,44.05,ongoing_census,2024-08
N24001316,LADDA - BASAI,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,Jan-25) (N.A.,2021-02,445.96,,445.96,113.54,,2025-01,2025-03,47.79,ongoing_census,2024-08
N24001320,DOGINALA - GAU 12/2020,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,N.A.) (N.A.,2020-12,242.3,,242.3,21.47,2022-09,,2024-12,17.81,ongoing_census,2024-08
N24001372,BALANCE WORK 2-LANING OF LALPUL MANMAO CHANGLANG ROAD (NH-215) ON EPC MODE IN THE STATE OF ARUNACH,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,Dec-24) (N.A.,2021-02,588.09,,588.09,449.73,,2024-12,2024-12,89.08,ongoing_census,2024-08
N24001374,4-LANING OF ITANAGAR TO BANDARDEWA SECTION OF NH-415 FROM KM 51+700 TO KM 59+199 (PACKAGE-C) ON EPC,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,MoRTH,2020-06,437.6,,437.6,355.51,,,2027-03,96.7,ongoing_census,2024-08
N24001375,4 LANING OF ITANAGAR TO BANDARDEWA SECTION OF NH-415 FROM KM 40+430 TO KM 51+735 (PACKAGE B) ON EPC,ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,N.A.) (N.A.,2020-06,496.47,,496.47,132.31,,,2027-03,34.2,ongoing_census,2024-08
N24001390,JORAM ? KOLORIANG ROAD FROM EXISTING KM 50.050 TO KM 70.00 (PKG- 3),ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,NHIDCL,2020-08,228.71,,228.71,97.23,,2024-08,2024-09,97.03,ongoing_census,2024-08
N24001391,JORAM ? KOLORIANG ROAD FROM EXISTING KM 70.00 TO KM 88.700 (PKG- 4),ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,Feb-24) (N.A.,2020-08,294.04,,294.04,144.61,,2024-02,2024-09,98.29,ongoing_census,2024-08
N24001392,JORAM ? KOLORIANG ROAD FROM EXISTING KM104.850 TO KM 122.60 (PKG- 6),ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,NHIDCL,2020-08,199.03,,199.03,102.85,,2023-07,2023-07,100.0,ongoing_census,2024-08
N24001393,JORAM ? KOLORIANG ROAD FROM EXISTING KM122.600 TO KM138.00 (PKG- 7),ROAD TRANSPORT AND HIGHWAYS,Arunacha L Pradesh,Feb-24) (N.A.,2020-08,184.88,,184.88,95.64,,2024-02,2024-11,93.83,ongoing_census,2024-08
N04000083,CONSTRUCTION OF NEW INTEGRATED 12/2016 TERMINAL BUILDING AT LGBI AIRPORT GUWAHATI,CIVIL AVIATION,Assam,AAI,2016-12,1142.0,,2333.0,1290.94,2021-03,,2025-03,63.48,ongoing_census,2024-08
N21000027,"ALL INDIA INSTITUTE OF MEDICAL SCIENCE AT GUWAHATI, ASSAM",HEALTH AND FAMILY WELFARE,Assam,HITES,2017-05,875.0,873.92,860.0,757.66,,2023-04,2024-11,98.87,ongoing_census,2024-08
N16000331,DEVELOPMENT OF SURFACE FACILITIES FOR PRODUCTION AND EVACUATION OF CRUDE OIL AND NATURAL GAS FROM NA,PETROLEUM,Assam,OIL,2018-01,543.91,,670.9,491.56,,2023-12,2024-12,93.7,ongoing_census,2024-08
N16000379,NUMALIGARH REFINERY EXPANSION PROJECT 6 MMTPA REFINARY,PETROLEUM,Assam,NRL,2019-01,12366.0,,18968.0,12027.15,,,2025-12,62.27,ongoing_census,2024-08
N16000394,NUMALIGARH REFINERY EXPANSION PROJECT COIT AND PIPELINES,PETROLEUM,Assam,N.A.) (N.A.,2019-01,10228.0,,9058.0,8037.54,,,2025-09,76.2,ongoing_census,2024-08
N16000414,EXPANSION OF GUWAHATI REFINERY FROM 1 TO 1.2 MMTPA ALONG WITH INSTALLATION OF CATALYTIC REFORMING UN,PETROLEUM,Assam,IOCL,2021-05,412.0,509.84,509.84,350.4,,2025-02,2025-02,76.8,ongoing_census,2024-08
N16000433,"GAS ASSISTED GRAVITY DRAINAGE SCHEME, KASOMARIGAON",PETROLEUM,Assam,Jun-24) (N.A.,2021-08,218.38,,218.38,172.05,,2024-06,2024-08,82.8,ongoing_census,2024-08
N16000441,"REVAMPING OF FACILITIES AT EXISTING GUWAHATI TERMINAL, ASSAM",PETROLEUM,Assam,IOCL,2022-03,277.0,,277.0,156.03,,2026-09,2026-09,48.8,ongoing_census,2024-08
N16000449,UPGRADATION OF FACILITIES OF NUMALIGARH-SILIGURI PRODUCT PIPELINE (NSPL) FOR TRANSPORTATION OF ADDIT,PETROLEUM,Assam,OIL,2021-06,860.0,,860.0,300.1,,,2024-12,84.4,ongoing_census,2024-08
N16000450,"PROJECT TO CONSTRUCT A FIELD GAS 12/2020 GATHERING STATION AT BAGHJAN AREA FOR COLLECTION,PROCESSING",PETROLEUM,Assam,OIL,,430.76,,430.76,244.08,2024-07,2024-03,2024-12,71.37,ongoing_census,2024-08
N16000457,CAPACITY EXPANSION OF DIGBOI REFINERY FROM 0.65 TO 1.0 MMTPA,PETROLEUM,Assam,IOCL,2022-06,768.0,,768.0,57.6,,,2026-03,18.5,ongoing_census,2024-08
N16000484,"CONSTRUCTION OF LPG FACILITIES AT KAMARDANGA, ASSAM",PETROLEUM,Assam,HPCL,,156.36,156.36,156.36,1.08,,2027-07,2027-07,11.0,ongoing_census,2024-08
N16000494,"SETTING UP OF NEW RAIL FED POL FACILITY AT KAMARDANGA, ASSAM",PETROLEUM,Assam,HPCL,,384.04,,384.04,30.05,,2027-07,2027-07,2.7,ongoing_census,2024-08
N16000510,POWER RECOVERY TURBINE IN PFCCU,PETROLEUM,Assam,N.A.) (N.A.,,293.5,,293.5,18.59,,,2025-07,68.0,ongoing_census,2024-08
N16000511,DCU REVAMP PROJECT,PETROLEUM,Assam,N.A.) (N.A.,2021-08,370.0,,370.0,140.35,,,2025-10,33.4,ongoing_census,2024-08
N16000528,PIPELINE NETWORK PROJECT RUDRASAGAR,PETROLEUM,Assam,ONGC,2023-01,344.99,,344.99,108.35,,,2026-04,31.0,ongoing_census,2024-08
N16000532,BORHOLLA GGS LIFE EXTENSION PROJECT,PETROLEUM,Assam,ONGC,2023-09,198.7,,198.7,0.0,,,2026-05,,ongoing_census,2024-08
N22000388,BONGAIGAON-GOALPARA-GUWAHATI (176 KM),RAILWAYS,Assam,NFR,2015-04,2232.32,,4983.94,3424.5,,,2027-03,91.0,ongoing_census,2024-08
N24001408,CONSTRUCTION OF 2-LANE MAJOR BRIDGE INCLUDING APPROACHESOVER BRAHMAPUTRA BETWEEN MAJULI ON NORTH BAN,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-02,925.47,,925.47,321.15,,,2025-07,30.59,ongoing_census,2024-08
N24001432,"6L FLYOVER AT BORAGAON, 12/2021 GORCHUK, LOKHRA AND BASISTHA JUNCTION ON GUWAHATI BYPASS SECTION FROM KM 146",ROAD TRANSPORT AND HIGHWAYS,Assam,NHAI,2021-12,300.0,,300.0,297.62,2024-08,2024-03,2024-08,100.0,ongoing_census,2024-08
N24001434,JOGIGHOPA BRIDGE,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-08,746.76,,746.76,291.19,,,2026-12,57.1,ongoing_census,2024-08
N24001450,DABOKA KATHKATI PACKAGE-6 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-09,625.64,,625.64,455.08,,,2024-12,77.77,ongoing_census,2024-08
N24001451,DIBRUGARH-LAHOAL-CHABUA BYPASS PACKAGE-1,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,215.27,,215.27,144.52,,,2024-08,95.8,ongoing_census,2024-08
N24001452,DIBRUGARH-LAHOAL-CHABUA BYPASS PACKAGE-2,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,170.95,,170.95,123.89,,,2024-08,98.85,ongoing_census,2024-08
N24001537,DABOKA KATHKATI PACKAGE-7 11/2021,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-11,204.1,,204.1,119.11,2024-07,,2024-10,77.91,ongoing_census,2024-08
N24001544,FOUR LANING OF SRIRAMPUR-DHUBRI PKG-2,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2022-03,909.02,,909.02,388.98,,,2025-01,74.54,ongoing_census,2024-08
N24001545,"6L STANDALONE FLYOVERS AT RAHA, DEMOW, BORGHAT, KATHIATALI JUNCTIONS AND ROB AT JAGIROAD ON STRETCHE",ROAD TRANSPORT AND HIGHWAYS,Assam,NHAI,,175.0,,175.0,178.56,,2024-09,2024-06,98.13,ongoing_census,2024-08
N24001547,BALANCE WORK OF 4L OF NARIMBANGLO?JATINGA JUNCTION- HARANGAJO ROAD SECTION FROM KM 0.000 TO KM 49.23,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2022-03,1909.98,,1909.98,394.71,,,2026-01,44.49,ongoing_census,2024-08
N24001548,"6L STANDALONE FLYOVERS AT BONGAIGAON, CHAPAGURI, PATHSALA, SIMLAGURI CHOWK AND BAIHATA BYPASS JUNCTI",ROAD TRANSPORT AND HIGHWAYS,Assam,NHAI,2022-03,457.72,,457.72,235.64,,,2024-12,85.0,ongoing_census,2024-08
N24001549,SHRIRAMPUR (KM. 0.000) TO KOCHUGAON (KM. 30.000) OF BIJNI TO ASSAM./WEST BENGAL BORDER SECTION OF NH,ROAD TRANSPORT AND HIGHWAYS,Assam,Jul-24) (N.A.,2017-07,442.23,,442.23,265.19,,2024-07,2024-07,100.0,ongoing_census,2024-08
N24001831,SRIRAMPUR - DHUBRI PKG-1 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2022-03,613.89,,613.89,17.09,,,2025-12,9.23,ongoing_census,2024-08
N24001832,DIBRUGARH-LAHOAL-CHABUA BYPASS PACKAGE-3,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,458.59,,458.59,133.51,,,2025-05,37.45,ongoing_census,2024-08
N24001840,CONSTRUCTION OF MANGALDOI BYPASS (NH-15) STARTING AT CH 26+400 AND TERMINATING AT CH 41+505 UNDER RA,ROAD TRANSPORT AND HIGHWAYS,Assam,MoRTH,2022-03,535.03,,535.03,4.07,,,2025-04,10.6,ongoing_census,2024-08
N24001969,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH- 137) I,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,904.04,,904.04,266.61,,,2025-08,32.97,ongoing_census,2024-08
N24001970,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH- 137) IN,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,860.37,,860.37,267.62,,,2025-08,30.96,ongoing_census,2024-08
N24001971,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH- 137) IN,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,890.33,,890.33,326.53,,,2025-08,28.21,ongoing_census,2024-08
N24001972,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 0+800 (KANDULIJAN GAON) TO KM 27+701 (SI,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-03,609.16,,609.16,172.88,,,2026-04,49.02,ongoing_census,2024-08
N24001973,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 27+701 (SIMEN CHAPORI) TO KM 55+000 (NAG,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2023-03,562.05,,562.05,154.32,,,2026-02,46.99,ongoing_census,2024-08
N24002021,BILASIPURA-GUWAHATI ROAD PKG-8 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,1457.59,,1457.59,329.25,,,2026-12,20.83,ongoing_census,2024-08
N24002022,BILASIPURA-GUWAHATI ROAD PKG-9,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,1000.27,,1000.27,198.83,,,2026-06,9.09,ongoing_census,2024-08
N24002023,BILASIPURA-GUWAHATI ROAD PKG-10,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,1264.9,,1264.9,254.13,,,2026-06,9.86,ongoing_census,2024-08
N24002024,DABOKA BYPASS OF DABOKA - PAROKHAOWA PKG -1,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-01,516.88,,516.88,133.24,,,2025-11,37.69,ongoing_census,2024-08
N24002025,2 LANE WITH PAVED SHOULDER FROM KM 16+900 (BOGAPANI) TO KM 27+150 (GOLAI GAON) ON EXISTING DIBRUGARH,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,356.65,,356.65,113.59,,,2025-12,3.88,ongoing_census,2024-08
N24002026,2 LANE WITH PAVED SHOULDER FROM KM 27+150 (GOLAI GAON) TO KM 47+682 (LEDO) ON EXISTING DIBRUGARH TO,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,643.42,,643.42,64.67,,,2025-12,8.25,ongoing_census,2024-08
N24002030,DEVELOPMENT OF EXTERNAL TRUNK CONNECTIVITY AND INTERNAL INFRASTRUCTURE WORKS AT MULTI MODEL LOGISTIC,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,592.06,,592.06,291.85,,,2024-10,93.87,ongoing_census,2024-08
N24002127,SILCHAR VAIRENGTE SAIRANG ROAD PKG-1,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,1256.9,,1256.9,306.95,,,2026-07,11.04,ongoing_census,2024-08
N24002128,SILCHAR VAIRENGTE SAIRANG ROAD PKG-2,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,1716.21,,1716.21,703.59,,,2026-08,25.1,ongoing_census,2024-08
N24002129,FOUR LANNING OF BADARPUR BYPASS FROM DESIGN CHAINAGE KM 27+300 AT CROSSING WITH NH-6,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,574.26,,574.26,172.77,,,2026-08,18.3,ongoing_census,2024-08
N24002130,TAMENGLONG- MAHUR ROAD PKG-7 12/2023,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2023-12,846.82,,846.82,268.54,2026-03,,2026-03,27.77,ongoing_census,2024-08
N24000319,4 LANING OF JORHAT TO JHANJI SECTION FROM KM. 453.00 TO KM. 491.08 (DESIGN KM 403.200 TO KM 454.240),ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-06,437.39,,437.39,307.45,,,2024-12,20.58,ongoing_census,2024-08
N24000320,FOUR LANING OF JHANJHI JN TO DEMOW SECTION FROM KM. 491.050 TO KM. 535.250(DESIGN KM 490.800 TO KM 5,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-06,463.49,,463.49,368.12,,,2024-07,31.56,ongoing_census,2024-08
N24000431,4 LANING FROM JAMUGURI TO BISWANATH CHARIALI FROM KM 182 TO KM 208 OF NH-52,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,1991-01,520.01,,520.01,297.99,,2019-06,2024-10,90.01,ongoing_census,2024-08
N24000438,4 LANING FROM RANGAGARA TO 12/2015 KALIABHOR TINALI FROM KM 297.00 TO KM 315.315 OF NH-37 ON EPC BASIS.,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-12,289.99,,289.99,232.56,2018-12,2021-07,2024-10,87.62,ongoing_census,2024-08
N24000582,4 LANING OF NH-37 SECTION BETWEEN DEMOW TO END OF MORAN BYPASS (FROM KM. 534.800 TO KM. 561.700) O,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2016-01,294.17,,294.17,295.84,,,2024-12,38.88,ongoing_census,2024-08
N24000583,4 LANING OF NH 37 SECTION BETWEEN END OF MORAN BYPASS TO BOGIBEEL JUNCTION NEAR LAPETKETA (KM. 561,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2016-01,252.0,,330.3,146.28,,,2021-12,,ongoing_census,2024-08
N24000902,FOUR LANING OF BALACHERA- 10/2017 HARANGAJAO SECTION OF NH-54 (EXT) FROM KM 275.00 TO KM 244.000 IN THE STATE,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2017-10,818.0,887.68,887.68,873.61,2020-06,2023-12,2024-04,100.0,ongoing_census,2024-08
N24001246,4-LANING OF HAPACHARA - TULUNGIA SECTION,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2020-03,220.2,,220.2,215.69,,,2024-08,97.76,ongoing_census,2024-08
N24001248,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM CH.75.330KM TO CH.88.00KM (DESIGN CH.71.800,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2020-08,208.84,,208.84,186.61,,,2024-07,100.0,ongoing_census,2024-08
