project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24001953,NH-30-BHADRACHALAM TO KONTA SECTION 2LPS,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2021-12,388.71,,388.71,166.78,2024-09,,2024-09,60.55,ongoing_census,2024-06
N24001954,WIDENING TO 2LPS OF RAMPACHODAVARAM - KOYYURU SECTION OF NH516E FROM KM.43.700 TO KM 113.820,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,2022-03,568.12,,568.12,255.54,2025-01,,2025-01,68.0,ongoing_census,2024-06
N24001955,GUDIWADA TOWN 2 LANE ROB AND ROAD IMPROVEMENT OF NH165 IN REPLACEMENT OF LC NO 3ESPL3 AT KM 231.700,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,,317.22,,317.22,113.06,2025-05,,2025-05,33.2,ongoing_census,2024-06
N24001956,2LPS FROM GONDIGUDA TO ARAKU BHALLAGUDA KM 27.480 TO KM 51.772 SECTION OF NH 516E,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,2020-08,296.66,,296.66,216.41,2023-09,,2024-12,79.0,ongoing_census,2024-06
N24001957,2LPS OF KOYYURU TO CHAPRATHIPALEM SECTION OF NH 516E,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2020-08,349.29,,349.29,138.22,2024-07,,2024-07,49.0,ongoing_census,2024-06
N24001958,2LPS OF CHAPRATHIPALEM TO LAMBASINGI SECTION OF NH 516E,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,2020-08,311.22,,311.22,100.84,2024-10,,2024-10,40.0,ongoing_census,2024-06
N24001959,4 LANE FROM KM 56.400 TO KM 120.300 FROM B.KOTHAPALLI JUNCTION TO GORANTLA OF NH 716G,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2022-03,839.98,,839.98,175.11,2025-09,,2025-09,32.0,ongoing_census,2024-06
N24001979,4L GREENFIELD ROAD CONNECTING NORTH AND SOUTH INDUSTRIAL CLUSTER OF KHANDALERU CREEK NEAR KRISHNAPAT,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2022-08,609.43,,609.43,25.24,2025-09,,2025-09,10.54,ongoing_census,2024-06
N24001980,4 LANING OF NH 544D FROM EXISTING KM 346.300 OF NH 44 (DESIGN CHAINAGE KM 0.000) TO KM 39.380 (DESIG,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,,907.76,,907.76,220.1,2025-07,,2025-07,41.45,ongoing_census,2024-06
N24001981,CONSTRUCTION OF SIX LANING OF NAIDUPETA JUNCTION - TURPUKANUPUR SECTION FROM KM.57+046 TO KM.91+927,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2022-07,1398.84,,1398.84,58.68,2025-10,,2025-10,1.9,ongoing_census,2024-06
N24001982,4L PS FROM KURNOOL (EXISTING KM. 5.400 OF NH-40/DESIGN KM.0.000) TO MANDLEM (EXISTING KM.38.000/DESI,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2023-03,827.39,,827.39,185.65,2025-10,,2025-10,55.86,ongoing_census,2024-06
N24001983,4 LANING FROM EXISTING KM 39.380 (DESIGN CH. 69.000) OF MUCHUKOTA ?,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,DESIGN CH. 37.000) TO KM 74.450 (N.A.) (N.A.,2022-10,972.63,,1055.23,179.95,2025-08,,2025-08,32.33,ongoing_census,2024-06
N24001984,4L PS FROM MANDLEM (EXISTING KM. 38.000/DESIGN KM.30.600) TO ATMAKUR (EXISTING KM.73.000/DESIGN KM 6,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2023-03,887.28,,887.28,77.92,2025-10,,2025-10,20.05,ongoing_census,2024-06
N24001985,BANGALORE CHENNAI EXPRESSWAY (PHASE-II PKG-II) FROM KM.96.000 TO KM 127.000 (BAIREDDYPALLE TO BANGAR,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2021-03,1942.94,2171.0,2171.0,800.79,2025-06,,2025-06,34.7,ongoing_census,2024-06
N24001986,4L OF PILERU TO KALUR SECTION FROM KM 55.900 TO KM 92.800 AND KM 94.500 TO KM 95.717,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2023-10,1047.32,,1047.32,203.81,2025-04,,2025-04,36.5,ongoing_census,2024-06
N24001987,"CONSTRUCTION OF 1 NOS ROB, 2 NOS VUPS, SERVICE ROADS, PROVISION OF LIGHTING AND CONSTRUCTION OF OTHE",ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2023-06,152.05,,152.05,65.81,2024-12,,2024-12,37.1,ongoing_census,2024-06
N24001988,6L OF CHITTOOR TO THATCHUR FROM KUMARAJAPET TO VEERA KAVERI RAJA PURAM FROM KM 43.800 TO KM 61.380 O,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2021-02,591.99,703.0,703.0,128.44,2025-10,,2025-10,21.59,ongoing_census,2024-06
N24002033,CONSTRUCTION OF 4 LANE ACCESS CONTROLLED HIGHWAY FROM CHILLAKURU CROSS ROAD TO TURPUKANUPUR KM 0+000,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,2022-07,909.47,,909.47,97.03,2025-12,,2025-12,5.4,ongoing_census,2024-06
N24002103,COMPLETION OF BALANCE WORKS PENDING IN BIT AND PIECES AND LISTED,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,INCOMPLETE STRETCH AT 7 LOCATIONS,2022-09,166.52,,166.52,43.74,2025-01,,2025-01,0.0,ongoing_census,2024-06
N24002122,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM NARAYANMPET (CH. 203+500) TO CHANDRASEKHARPURAM (CH. 22,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,2024-02,813.66,,813.66,11.72,2026-02,,2026-02,4.59,ongoing_census,2024-06
N24002123,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM CHANDRASEKHARAPURAM (CH. 228+000) TO POLAVARAM (CH. 260,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2024-02,1292.65,,1292.65,27.33,2026-02,,2026-02,3.13,ongoing_census,2024-06
N24002124,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM POLAVARAM (CH. 260+000) TO MARRIPUDI (CH. 285+500) OF [,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,2024-02,747.29,,747.29,42.83,2026-02,,2026-02,4.58,ongoing_census,2024-06
N24002125,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM MARRIPUDI (CH. 285+500) TO SOMAVARAPPADU (CH. 314+600),ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2024-02,976.4,,976.4,55.64,2026-02,,2026-02,6.5,ongoing_census,2024-06
N24002126,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM SOMAVARAPPADU (CH.314.600) TO MUPPAVARAM (CH.343+240) O,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2024-02,1103.89,,1103.89,54.54,2026-02,,2026-02,0.45,ongoing_census,2024-06
N24002139,4-LANE WITH PAVED SHOULDERS FROM KM 32/0 TO KM 79/650 (DESIGN CHAINAGE KM 32+000 TO KM 78+760) PUTTA,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-03,1318.57,,1318.57,234.0,2025-12,,2025-12,0.0,ongoing_census,2024-06
N24002140,SOMAYAJULAPALLI ? DHONE SECTION OF NH ? 340B FROM KM.0/0 TO 56/200 [DESIGN CH. KM 0/00 TO KM 53/33],ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,,629.73,,629.73,127.27,2025-12,,2025-12,32.44,ongoing_census,2024-06
N24002141,2 LANE WITH PAVED SHOULDER CONFIGURATION FROM SEETHARAMAPURAM TO DUTTALURU SECTION OF NH-167 BG FROM,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-06,364.07,,364.07,87.55,2025-07,,2025-07,52.28,ongoing_census,2024-06
N24002142,2-LANE WITH PAVED SHOULDER CONFIGURATION OF LAMBASINGI TO PADERU SECTION (KM 205+000 TO KM 253+974),ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-08,361.24,,361.24,7.91,2025-11,,2025-11,5.35,ongoing_census,2024-06
N24002143,BYPASS ROAD TO ADONI TOWN CONNECTING NH-167 (HAGARI - JADCHARLA ROAD) FROM KM.62/700 TO 71/400 IN KU,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-08,361.24,,361.24,12.47,2026-02,,2026-02,12.84,ongoing_census,2024-06
N24002144,VODAREVU-CHILAKALURIPET SECTION (DESIGN CHAINAGE 0+00 TO 47+000) OF NH-167A (PACKAGE-I),ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,2023-08,1064.24,,1064.24,130.43,2026-02,,2026-02,9.0,ongoing_census,2024-06
N24002145,TADIPATRI BYPASS (KM 0+000 TO KM 6+285) OF 4-LANE ON NH-67 IN ANANTAPURAMU,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-11,159.66,,159.66,32.76,2026-03,,2026-03,26.64,ongoing_census,2024-06
N24002146,KURNOOL/KADAPA BORDER- JAMMALAMADUGU SECTION OF NH-167K I.E. DESIGN CH. KM 248+010 TO KM 269+900,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-11,292.63,,292.63,,2025-11,,2025-11,0.0,ongoing_census,2024-06
N24002147,DORNALA TO KUNTA JUNCTION FROM DESIGN CHAINAGE KM 244+000 TO 267+990 SECTION OF NH-765 (PACKAGE-2),ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2022-12,244.83,,244.83,17.23,2024-01,,2026-03,13.33,ongoing_census,2024-06
N24002148,PADERU BYPASS (KM 0+000 TO KM 13+000) OF 2- LANE WITH PAVED SHOULDER ON NH-516E,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,N.A.,2023-03,244.43,,244.43,8.57,2024-03,,2026-02,0.0,ongoing_census,2024-06
N24002149,DAVUALAPALLY TO MALLAPALEM SECTION {DESIGN CH. KM 133+922 TO KM 154+216 (EXISTING CH. KM 133+922 TO,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2024-01,393.61,,393.61,41.66,2024-02,,2026-02,0.0,ongoing_census,2024-06
N30000002,POLAVARAM IRRIGATION PROJECT (PPA),WATER RESOURCES,Andhra Pradesh,N.A.,2009-02,10151.04,,55548.87,21504.24,2020-03,,2024-03,75.78,ongoing_census,2024-06
N04000092,CONSTRUCTION OF NEW GREEN FIELD AIRPORT AT HOLLONGI ITANAGAR ARUNACHAL PRADESH,CIVIL AVIATION,Arunachal Pradesh,AAI,2019-02,645.63,,712.15,660.27,2022-08,2024-08,2024-08,97.58,ongoing_census,2024-06
180100221,SUBANSIRI LOWER H.E.P (8X250 MW),POWER,Arunachal Pradesh,NHPC) (N.A.,2003-09,6285.33,,21247.54,21448.42,2010-09,,2026-05,93.2,ongoing_census,2024-06
N18000362,DIBANG MULTIPURPOSE PROJECT 2880 MW ARUNACHAL PRADESH,POWER,Arunachal Pradesh,NHPC,2023-02,31876.39,,31876.39,2427.25,2032-02,,2032-02,12.22,ongoing_census,2024-06
N24000683,TWO LANING OF JORAM KOLORIANG ROAD (NH 713) ON EPC BASIS FROM DESIGN KM. 138+000 TO KM. 154+036 [EX,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2017-02,180.57,244.1,180.57,149.77,2023-11,2024-03,2024-10,85.39,ongoing_census,2024-06
N24000685,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDERS OF JORAM KOLORIANG ROAD (NH 713) ON EPC BASIS FROM EXI,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2017-02,167.28,,167.28,144.91,2022-04,2023-11,2023-11,100.0,ongoing_census,2024-06
N24000944,CONSTRUCTION OF 2 LANING OF EXISTING HUNLI-ANINI ROAD ON EPC BASIS FROM DESIGN KM 106.200 TO KM 120.,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2016-12,200.44,200.44,200.44,161.25,2020-01,2023-01,2023-09,100.0,ongoing_census,2024-06
N24000946,CONSTRUCTION OF 2-LANE ROAD WITH PAVED SHOULDERS FROM KM16.00 OF ROING-HUNLI SECTION TO KM 21.500 OF,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2017-03,1718.59,1718.59,1718.59,662.35,2022-03,2023-12,2025-07,68.41,ongoing_census,2024-06
N24000948,CONSTRUCTION OF 2 LANING OF EXISTING HUNLI-ANINI ROAD ON EPC BASIS FROM DESIGN KM 53.500 TO KM 92.50,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2016-09,568.92,568.92,568.92,508.65,2019-12,2023-03,2024-07,99.41,ongoing_census,2024-06
N24000979,TWO-LANING OF HAYULIANG? HAWAI BYPASS ROAD ON EPC BASIS FROM DESIGN KM. 51.825 TO KM. 63.131 EXISTI,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2017-01,256.66,,256.66,,2023-05,2023-05,2025-03,63.59,ongoing_census,2024-06
N24001244,CONSTRUCTION OF 2-LANING WITH HARD SHOULDERS OF ARROWA-KHUPA- HAYULIANG SECTION OF NH-113 FROM CH.68.,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,Feb-25,2020-08,301.06,,301.06,133.99,2022-04,2025-02,2025-02,55.87,ongoing_census,2024-06
N24001245,CONSTRUCTION OF 2-LANING WITH HARD SHOULDERS OF DEMWE- BRAHMAKUND SECTION OF NH-13 FROM CH.0.00 KM TO,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2020-09,353.9,,353.9,41.82,2022-05,2022-10,2024-03,25.38,ongoing_census,2024-06
N24001291,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 77.95 TO KM 117.56 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,2019-03,421.48,,421.48,365.83,2027-03,,2027-03,99.51,ongoing_census,2024-06
N24001292,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 117.56 TO KM 163.59 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,2019-03,543.05,,600.0,568.3,2027-03,,2027-03,97.32,ongoing_census,2024-06
N24001293,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 206.66 TO KM 247.05 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.,2019-03,486.7,,486.7,474.23,2027-03,,2027-03,97.71,ongoing_census,2024-06
N24001294,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 247.05 TO KM 284.92 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,2019-03,560.39,,560.39,422.01,2027-03,,2027-03,100.0,ongoing_census,2024-06
N24001297,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 163.59 TO KM 206.66 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.,2019-03,450.65,,450.65,361.48,2027-03,,2027-03,90.39,ongoing_census,2024-06
N24001315,TADADEGE - HENKAR,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,Jun-24) (N.A.,2021-02,550.45,,550.45,113.92,2023-03,2024-06,2024-09,44.0,ongoing_census,2024-06
N24001316,LADDA - BASAI (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.,2021-02,445.96,,445.96,106.01,2023-04,2025-01,2025-03,44.62,ongoing_census,2024-06
N24001320,DOGINALA - GAU (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.) (N.A.,2020-12,242.3,,242.3,21.47,2022-09,,2024-12,17.81,ongoing_census,2024-06
N24001372,BALANCE WORK 2-LANING OF LALPUL MANMAO CHANGLANG ROAD (NH-215) ON EPC MODE IN THE STATE OF ARUNACH,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,2021-02,588.09,,588.09,437.34,2024-03,2024-12,2024-12,86.87,ongoing_census,2024-06
N24001374,4-LANING OF ITANAGAR TO BANDARDEWA SECTION OF NH-415 FROM KM 51+700 TO KM 59+199 (PACKAGE-C) ON EPC,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,2020-06,437.6,,437.6,355.51,2027-03,,2027-03,96.7,ongoing_census,2024-06
N24001375,4 LANING OF ITANAGAR TO BANDARDEWA SECTION OF NH-415 FROM KM 40+430 TO KM 51+735 (PACKAGE B) ON EPC,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,2020-06,496.47,,496.47,132.31,2027-03,,2027-03,33.4,ongoing_census,2024-06
N24001376,WIDENING OF EXISTING ROAD TO 2 LANE WITH PAVED SHOULDER FROM HUKANJURI TO KHONSA SECTION OF NH- 315A,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.,,182.55,,182.55,119.02,2027-03,,2027-03,100.0,ongoing_census,2024-06
N24001390,JORAM ? KOLORIANG ROAD FROM EXISTING KM 50.050 TO KM 70.00 (PKG-3),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2020-08,228.71,,228.71,95.48,2022-04,2024-08,2024-07,95.29,ongoing_census,2024-06
N24001391,JORAM ? KOLORIANG ROAD FROM EXISTING KM 70.00 TO KM 88.700 (PKG-4),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,Feb-24,2020-08,294.04,,294.04,143.81,2022-04,2024-02,2024-08,97.75,ongoing_census,2024-06
N24001392,JORAM ? KOLORIANG ROAD FROM EXISTING KM104.850 TO KM 122.60 (PKG- 6),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2020-08,199.03,,199.03,101.75,2022-04,2023-07,2023-07,98.88,ongoing_census,2024-06
N24001393,JORAM ? KOLORIANG ROAD FROM EXISTING KM122.600 TO KM138.00 (PKG-7),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2020-08,184.88,,184.88,94.27,2022-04,2024-02,2024-11,92.48,ongoing_census,2024-06
N04000083,CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING AT LGBI AIRPORT GUWAHATI,CIVIL AVIATION,Assam,AAI,2016-12,1142.0,,2333.0,1091.52,2021-03,,2025-03,57.96,ongoing_census,2024-06
N21000027,"ALL INDIA INSTITUTE OF MEDICAL SCIENCE AT GUWAHATI, ASSAM",HEALTH AND FAMILY WELFARE,Assam,HITES,2017-05,875.0,873.92,860.0,740.16,2021-05,2023-04,2024-11,98.77,ongoing_census,2024-06
N16000331,DEVELOPMENT OF SURFACE FACILITIES FOR PRODUCTION AND EVACUATION OF CRUDE OIL AND NATURAL GAS FROM NA,PETROLEUM,Assam,OIL,2018-01,543.91,,670.9,491.56,2020-02,2023-12,2024-12,93.68,ongoing_census,2024-06
N16000379,NUMALIGARH REFINERY EXPANSION PROJECT 6 MMTPA REFINARY,PETROLEUM,Assam,NRL,2019-01,12366.0,,18968.0,11292.45,2024-10,,2025-12,59.78,ongoing_census,2024-06
N16000394,NUMALIGARH REFINERY EXPANSION PROJECT COIT AND PIPELINES,PETROLEUM,Assam,N.A.,2019-01,10228.0,,9058.0,7746.43,2024-10,,2025-09,74.3,ongoing_census,2024-06
N16000414,EXPANSION OF GUWAHATI REFINERY FROM 1 TO 1.2 MMTPA ALONG WITH INSTALLATION OF CATALYTIC REFORMING UN,PETROLEUM,Assam,IOCL,2021-05,412.0,509.84,509.84,333.36,2023-10,2025-02,2025-02,75.8,ongoing_census,2024-06
N16000433,"GAS ASSISTED GRAVITY DRAINAGE SCHEME, KASOMARIGAON",PETROLEUM,Assam,N.A.,2021-08,218.38,,218.38,130.93,2023-02,2024-06,2024-07,63.5,ongoing_census,2024-06
N16000441,"REVAMPING OF FACILITIES AT EXISTING GUWAHATI TERMINAL, ASSAM",PETROLEUM,Assam,IOCL,2022-03,277.0,,277.0,146.34,2026-07,2026-09,2026-09,46.2,ongoing_census,2024-06
N16000449,UPGRADATION OF FACILITIES OF NUMALIGARH-SILIGURI PRODUCT PIPELINE (NSPL) FOR TRANSPORTATION OF ADDIT,PETROLEUM,Assam,N.A.,2021-06,860.0,,860.0,269.2,2024-12,,2024-12,78.4,ongoing_census,2024-06
N16000450,"PROJECT TO CONSTRUCT A FIELD GAS GATHERING STATION AT BAGHJAN AREA FOR COLLECTION,PROCESSING",PETROLEUM,Assam,OIL,2020-12,430.76,,430.76,220.9,2024-07,2024-03,2024-12,69.58,ongoing_census,2024-06
N16000457,CAPACITY EXPANSION OF DIGBOI REFINERY FROM 0.65 TO 1.0 MMTPA,PETROLEUM,Assam,IOCL,2022-06,768.0,,768.0,57.13,2025-10,,2026-03,18.5,ongoing_census,2024-06
N16000484,"CONSTRUCTION OF LPG FACILITIES AT KAMARDANGA, ASSAM",PETROLEUM,Assam,HPCL,,156.36,156.36,156.36,1.08,2027-07,2026-03,2026-03,1.0,ongoing_census,2024-06
N16000494,"SETTING UP OF NEW RAIL FED POL FACILITY AT KAMARDANGA, ASSAM",PETROLEUM,Assam,N.A.,2023-03,384.04,,384.04,28.6,2026-12,,2026-12,1.5,ongoing_census,2024-06
N16000510,POWER RECOVERY TURBINE IN PFCCU (NRL),PETROLEUM,Assam,N.A.) (N.A.,2023-03,293.5,,293.5,18.59,2025-07,,2025-07,75.0,ongoing_census,2024-06
N16000511,DCU REVAMP PROJECT (NRL),PETROLEUM,Assam,N.A.) (N.A.,2021-08,370.0,,370.0,118.84,2025-03,,2025-03,30.0,ongoing_census,2024-06
N16000528,PIPELINE NETWORK PROJECT RUDRASAGAR,PETROLEUM,Assam,ONGC,2023-01,344.99,,344.99,66.52,2026-04,,2026-04,25.7,ongoing_census,2024-06
N18000327,"NORTH EAST-NORTHERN/ WESTERN INTERCONNECTOR-I, PART-C",POWER,Assam,PGCIL,2019-03,1326.0,,1520.0,1466.21,2023-03,,2023-12,100.0,ongoing_census,2024-06
N22000388,BONGAIGAON-GOALPARA-GUWAHATI (176 KM) (NFR),RAILWAYS,Assam,N.A.,,2232.32,,4155.65,3360.51,2022-03,,2027-03,90.0,ongoing_census,2024-06
N24000305,FOUR LANING OF NUMALIGARH TO JORHAT SECTION FROM KM. 402.500 TO KM. 453.000 (DESIGN KM 403.200 TO KM,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-05,454.89,814.56,814.56,569.94,2018-05,,2024-03,98.72,ongoing_census,2024-06
N24000319,4 LANING OF JORHAT TO JHANJI SECTION FROM KM. 453.00 TO KM. 491.08 (DESIGN KM 403.200 TO KM 454.240),ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-06,437.39,,437.39,276.37,2023-08,,2024-12,14.4,ongoing_census,2024-06
N24000320,FOUR LANING OF JHANJHI JN TO DEMOW SECTION FROM KM. 491.050 TO KM. 535.250(DESIGN KM 490.800 TO KM 5,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-06,463.49,,463.49,367.87,2024-03,,2024-07,31.56,ongoing_census,2024-06
N24000431,4 LANING FROM JAMUGURI TO BISWANATH CHARIALI FROM KM 182 TO KM 208 OF NH-52,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.,1991-01,520.01,,520.01,297.99,2019-06,2019-06,2024-10,90.01,ongoing_census,2024-06
N24000438,4 LANING FROM RANGAGARA TO KALIABHOR TINALI FROM KM 297.00 TO KM 315.315 OF NH-37 ON EPC BASIS.,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-12,289.99,,289.99,230.45,2018-12,2021-07,2024-10,87.42,ongoing_census,2024-06
N24000582,4 LANING OF NH-37 SECTION BETWEEN DEMOW TO END OF MORAN BYPASS (FROM KM. 534.800 TO KM. 561.700) O,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.,2016-01,294.17,,294.17,295.65,2016-01,,2024-12,38.69,ongoing_census,2024-06
N24000583,4 LANING OF NH 37 SECTION BETWEEN END OF MORAN BYPASS TO BOGIBEEL JUNCTION NEAR LAPETKETA (KM. 561,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2016-01,252.0,,330.3,146.28,2021-12,,2021-12,0.0,ongoing_census,2024-06
N24000902,FOUR LANING OF BALACHERA- HARANGAJAO SECTION OF NH-54 (EXT) FROM KM 275.00 TO KM 244.000 IN THE STATE,ROAD TRANSPORT AND HIGHWAYS,Assam,Dec-23) (887.68,2017-10,818.0,887.68,887.68,873.28,2020-06,2023-12,2024-04,100.0,ongoing_census,2024-06
N24001246,4-LANING OF HAPACHARA - TULUNGIA SECTION,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2020-03,220.2,,220.2,213.7,2022-12,,2024-08,96.08,ongoing_census,2024-06
N24001248,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM CH.75.330KM TO CH.88.00KM (DESIGN CH.71.800,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2020-08,208.84,,208.84,166.72,2022-04,,2024-07,94.7,ongoing_census,2024-06
N24001269,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (PKG- IB),ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2020-03,216.49,241.52,216.49,104.36,2022-03,2023-12,2024-12,78.49,ongoing_census,2024-06
N24001326,4-L DHUBRI PHULBARI BRIDGE WITH APPROACH ROAD,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.,2020-11,4997.04,,4997.04,1962.26,2028-09,,2028-09,49.73,ongoing_census,2024-06
N24001331,2-LANING FROM YAINGANGPOKPI TO FINCH CORNER (PKG-I),ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2020-03,261.13,,261.13,64.96,2022-06,,2025-04,54.59,ongoing_census,2024-06
N24001332,2-LANING FROM YAINGANGPOKPI TO FINCH CORNER (PKG-II),ROAD TRANSPORT AND HIGHWAYS,Assam,May-24,2020-03,217.5,,217.5,84.36,2022-06,2024-05,2025-04,64.15,ongoing_census,2024-06
N24001333,TWO- LANE WITH PAVED SHOULDER CONFIGURATION OF IMPHAL - MOREH SECTION OF NH-39 FROM KM 330 TO KM,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2019-09,761.54,820.56,761.54,430.31,2023-05,,2023-05,100.0,ongoing_census,2024-06
N24001366,DABOKA KATHKATI PACKAGE-5 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-03,288.85,,288.85,178.1,2023-01,,2024-09,75.36,ongoing_census,2024-06
N24001367,TULUNGIA-JOGIGHOPA-PAIKAN PKG-5 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.,2021-03,636.42,,418.49,474.28,2022-12,,2024-01,100.0,ongoing_census,2024-06
